State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,Precipitaion,Humidity,Soil_Type
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Groundnut,6100,4800,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Jowar,100,100,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Maize,17900,42400,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Moong(Green Gram),16700,9900,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Niger seed,2700,700,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Ragi,3100,2100,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Rice,8400,6600,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Sesamum,900,200,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Soyabean,49000,64500,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Sunflower,11800,6000,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Kharif     ,Urad,6100,2400,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Gram,95800,65700,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Jowar,528400,274000,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Linseed,1000,300,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Maize,15300,20000,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Rapeseed &Mustard,100,25,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Safflower,17100,9300,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Sesamum,100,100,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Sunflower,2800,1100,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Rabi       ,Wheat,153900,248100,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Summer     ,Groundnut,8300,13100,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Summer     ,Maize,1200,1800,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2006,Summer     ,Sunflower,100,100,22.8787,46.7888,36,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Arhar/Tur,146,79,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Bajra,2326,1741,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Castor seed,4,1,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Cotton(lint),400,821,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Groundnut,61,54,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Jowar,1,1,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Maize,236,735,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Moong(Green Gram),210,144,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Ragi,26,23,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Rice,86,102,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Sesamum,8,3,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Soyabean,554,845,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Sunflower,94,69,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Urad,93,36,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Gram,873,603,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Jowar,5034,2840,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Linseed,11,3,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Maize,125,274,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Rapeseed &Mustard,2,1,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Safflower,146,87,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Sesamum,1,1,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Sunflower,25,29,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Wheat,1309,2711,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Summer     ,Groundnut,26,40,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Summer     ,Maize,11,16,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Summer     ,Sunflower,1,1,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2007,Whole Year ,Sugarcane,1333,103974,22.7811,20.8014,43,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Arhar/Tur,2700,1200,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Bajra,128200,92400,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Castor seed,100,25,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Cotton(lint),59300,93300,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Groundnut,2600,2200,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Jowar,100,100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Maize,22100,69500,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Moong(Green Gram),600,100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Niger seed,1400,400,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Ragi,2600,2600,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Rice,9300,9100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Sesamum,100,100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Soyabean,55500,40100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Sugarcane,77500,5564800,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Sunflower,3900,2100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Kharif     ,Urad,600,200,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Gram,90500,65700,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Jowar,507200,327800,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Linseed,600,100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Maize,102,280,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Rapeseed &Mustard,100,10,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Safflower,11100,7000,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Sesamum,100,100,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Sunflower,2500,1700,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Wheat,138200,219200,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2008,Whole Year ,Sugarcane,77500,5564800,23.111,14.398,54,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Arhar/Tur,12100,6200,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Bajra,190700,115400,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Castor seed,100,18,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Cotton(lint),82700,125100,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Groundnut,3600,2700,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Maize,38500,110300,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Moong(Green Gram),12800,7800,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Niger seed,1900,500,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Ragi,2600,1700,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Rice,7400,2800,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Sesamum,300,20,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Soyabean,58000,53200,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Sugarcane,75600,6339000,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Sunflower,7500,2500,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Kharif     ,Urad,10700,5000,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Gram,102300,75700,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Jowar,520500,350600,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Linseed,600,100,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Maize,11600,26000,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Rapeseed &Mustard,100,50,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Safflower,11100,8500,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Sesamum,100,23,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Sunflower,2200,1200,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2009,Rabi       ,Wheat,129500,216000,22.3211,35.4694,33,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Arhar/Tur,17600,11300,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Bajra,196000,186800,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Cotton(lint),101700,221100,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Groundnut,4200,3600,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Maize,45300,139500,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Moong(Green Gram),15900,12400,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Niger seed,1900,700,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Ragi,2800,2600,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Rice,7500,7000,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Sesamum,500,100,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Soyabean,50700,90800,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Sugarcane,126000,11516400,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Sunflower,8200,3400,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Urad,12100,7700,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Gram,115200,94000,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Jowar,540000,318000,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Linseed,500,100,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Maize,13200,26300,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Safflower,8800,5300,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Sesamum,100,30,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Sunflower,1000,800,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2010,Rabi       ,Wheat,133700,248900,22.3564,28.1252,52,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Arhar/Tur,12800,6400,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Bajra,184700,179500,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Castor seed,100,20,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Cotton(lint),112000,238100,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Groundnut,4500,3300,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Maize,46300,125500,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Moong(Green Gram),6400,1700,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Niger seed,1900,700,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Other Kharif pulses,6200,1100,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Ragi,2800,3200,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Rice,7900,7800,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Sesamum,500,100,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Soyabean,58600,122700,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Sunflower,3200,1500,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Kharif     ,Urad,8100,7500,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Gram,45300,27700,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Jowar,434600,123200,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Linseed,300,100,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Maize,9200,22600,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Other  Rabi pulses,300,300,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Safflower,6700,1800,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Sesamum,200,,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Sunflower,400,200,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Rabi       ,Wheat,48100,88700,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Summer     ,Groundnut,6800,10500,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Summer     ,Sunflower,100,100,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2011,Whole Year ,Sugarcane,129500,11879200,23.1456,26.9422,80,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Arhar/Tur,9500,2200,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Bajra,160500,55400,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Castor seed,200,20,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Cotton(lint),96200,88100,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Groundnut,4200,2400,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Maize,45000,91900,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Moong(Green Gram),5700,600,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Niger seed,2000,700,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Other Kharif pulses,3800,600,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Ragi,2800,3100,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Rice,7500,4600,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Sesamum,300,100,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Soyabean,56800,28100,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Sunflower,1400,500,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Kharif     ,Urad,6100,1100,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Gram,59400,21700,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Jowar,444800,67000,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Linseed,400,40,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Maize,14700,24800,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Other  Rabi pulses,1500,500,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Safflower,1000,50,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Sunflower,200,50,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Rabi       ,Wheat,38900,46100,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Summer     ,Groundnut,1000,1200,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Summer     ,Maize,200,200,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2012,Whole Year ,Sugarcane,115500,8235700,23.6523,32.6042,79,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Arhar/Tur,11000,9200,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Bajra,181800,188200,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Cotton(lint),104700,222400,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Groundnut,4700,3700,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Maize,61000,296900,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Moong(Green Gram),5700,4800,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Niger seed,2000,700,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Other Kharif pulses,10400,3100,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Ragi,2800,3600,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Rice,7900,19000,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Sesamum,200,100,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Soyabean,65900,74500,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Sunflower,1300,800,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Kharif     ,Urad,6100,3000,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Gram,120700,93300,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Jowar,503900,354500,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Linseed,200,100,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Maize,20900,59300,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Other  Rabi pulses,800,400,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Safflower,1600,200,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Sesamum,600,100,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Sunflower,100,,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Rabi       ,Wheat,51900,100700,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Summer     ,Groundnut,1500,2400,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Summer     ,Maize,1000,1500,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2013,Whole Year ,Sugarcane,110800,9643600,23.1234,9.5166,40,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Arhar/Tur,9100,1800,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Bajra,186000,107700,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Castor seed,100,,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Cotton(lint),102600,96700,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Groundnut,4300,2800,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Maize,68100,176100,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Moong(Green Gram),5600,3200,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Niger seed,1500,400,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Other Kharif pulses,3000,800,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Ragi,3000,3300,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Rice,8600,2200,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Soyabean,58200,35900,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Kharif     ,Sunflower,800,400,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Gram,115200,85200,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Jowar,443600,279800,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Linseed,200,,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Maize,29400,57600,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Other  Rabi pulses,900,200,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Safflower,700,,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Sunflower,100,,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Rabi       ,Wheat,57200,85000,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Summer     ,Groundnut,1600,2300,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Summer     ,Maize,200,400,22.751,24.0944,79,Sandy
Maharashtra,AHMEDNAGAR,2014,Whole Year ,Sugarcane,122000,11761000,22.751,24.0944,79,Sandy
Maharashtra,AKOLA,1997,Kharif     ,Arhar/Tur,81200,64400,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Bajra,5600,2400,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Gram,37500,14800,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Jowar,193600,290100,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Maize,700,800,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Moong(Green Gram),119400,43100,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Pulses total,2853,1497,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Rice,2900,1600,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Total foodgrain,4890,4451,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Kharif     ,Urad,81400,41000,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Rabi       ,Jowar,3400,900,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Rabi       ,Other  Rabi pulses,10,1,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Rabi       ,Wheat,20900,21800,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1997,Whole Year ,Cotton(lint),3582,183400,23.1122,5.213,54,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Arhar/Tur,77300,88300,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Bajra,5600,2900,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Castor seed,100,,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Cotton(lint),360300,246500,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Groundnut,1600,1100,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Jowar,165800,244000,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Maize,400,800,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Moong(Green Gram),121400,93600,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Other Cereals & Millets,1100,700,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Other Kharif pulses,3400,1300,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Rice,2900,2000,22.991,27.6824,34,Loamy
Maharashtra,AKOLA,1998,Kharif     ,Sesamum,8100,2800,22.991,27.6824,34,Loamy
